24 мар. 2026 23:27:41,342  INFO ServiceLogger - Recalculate table stats 1 of 135: Profiler_profileObject started
24 мар. 2026 23:28:01,597  INFO ServiceLogger - Recalculate Class Stats 84 of 94: up{[Authentication.Contact 'Контакт']} started
24 мар. 2026 23:28:01,601  INFO ServiceLogger - Recalculate Class Stats 84 of 94: up{[Authentication.Contact 'Контакт']} finished, 4ms
24 мар. 2026 23:28:01,601  INFO ServiceLogger - Recalculate Class Stats 85 of 94: up{[Utils.YesNo 'Логическое']} started
24 мар. 2026 23:28:01,606  INFO ServiceLogger - Recalculate Class Stats 85 of 94: up{[Utils.YesNo 'Логическое']} finished, 4ms
24 мар. 2026 23:28:01,606  INFO ServiceLogger - Recalculate Class Stats 86 of 94: Authentication.DesignEnv 'Design env' started
24 мар. 2026 23:28:01,611  INFO ServiceLogger - Recalculate Class Stats 86 of 94: Authentication.DesignEnv 'Design env' finished, 5ms
24 мар. 2026 23:28:01,611  INFO ServiceLogger - Recalculate Class Stats 87 of 94: up{[System.CustomObjectClass 'Класс объекта']} started
24 мар. 2026 23:28:01,616  INFO ServiceLogger - Recalculate Class Stats 87 of 94: up{[System.CustomObjectClass 'Класс объекта']} finished, 5ms
24 мар. 2026 23:28:01,616  INFO ServiceLogger - Recalculate Class Stats 88 of 94: up{[Reflection.NavigatorElement 'Элемент навигатора']} started
24 мар. 2026 23:28:01,621  INFO ServiceLogger - Recalculate Class Stats 88 of 94: up{[Reflection.NavigatorElement 'Элемент навигатора']} finished, 5ms
24 мар. 2026 23:28:01,621  INFO ServiceLogger - Recalculate Class Stats 89 of 94: up{[Schedule.Holidays 'Выходные дни']} started
24 мар. 2026 23:28:01,626  INFO ServiceLogger - Recalculate Class Stats 89 of 94: up{[Schedule.Holidays 'Выходные дни']} finished, 5ms
24 мар. 2026 23:28:01,626  INFO ServiceLogger - Recalculate Class Stats 90 of 94: up{[Email.AttachmentEmail 'Вложение']} started
24 мар. 2026 23:28:01,630  INFO ServiceLogger - Recalculate Class Stats 90 of 94: up{[Email.AttachmentEmail 'Вложение']} finished, 4ms
24 мар. 2026 23:28:01,630  INFO ServiceLogger - Recalculate Class Stats 91 of 94: up{[Word.TemplateEntry 'Строка шаблона']} started
24 мар. 2026 23:28:01,634  INFO ServiceLogger - Recalculate Class Stats 91 of 94: up{[Word.TemplateEntry 'Строка шаблона']} finished, 4ms
24 мар. 2026 23:28:01,634  INFO ServiceLogger - Recalculate Class Stats 92 of 94: up{[Excel.Template 'Шаблон']} started
24 мар. 2026 23:28:01,638  INFO ServiceLogger - Recalculate Class Stats 92 of 94: up{[Excel.Template 'Шаблон']} finished, 4ms
24 мар. 2026 23:28:01,638  INFO ServiceLogger - Recalculate Class Stats 93 of 94: up{[BoardGame.Genre 'Genre']} started
24 мар. 2026 23:28:01,644  INFO ServiceLogger - Recalculate Class Stats 93 of 94: up{[BoardGame.Genre 'Genre']} finished, 6ms
24 мар. 2026 23:28:01,644  INFO ServiceLogger - Recalculate Class Stats 94 of 94: up{[Service.Setting 'Параметры']} started
24 мар. 2026 23:28:01,648  INFO ServiceLogger - Recalculate Class Stats 94 of 94: up{[Service.Setting 'Параметры']} finished, 4ms
24 мар. 2026 23:28:01,766  INFO ServiceLogger - Recalculating materialization 1 of 39: System.caption[System.StaticObject] started
24 мар. 2026 23:28:01,904  INFO ServiceLogger - Recalculating materialization 1 of 39: System.caption[System.StaticObject] finished, 138ms
24 мар. 2026 23:28:01,904  INFO ServiceLogger - Recalculating materialization 2 of 39: System.name[System.StaticObject] started
24 мар. 2026 23:28:01,932  INFO ServiceLogger - Recalculating materialization 2 of 39: System.name[System.StaticObject] finished, 28ms
24 мар. 2026 23:28:01,932  INFO ServiceLogger - Recalculating materialization 3 of 39: System.defaultOverrideBackgroundColor[] started
24 мар. 2026 23:28:01,977  INFO ServiceLogger - Recalculating materialization 3 of 39: System.defaultOverrideBackgroundColor[] finished, 45ms
24 мар. 2026 23:28:01,977  INFO ServiceLogger - Recalculating materialization 4 of 39: System.defaultOverrideForegroundColor[] started
24 мар. 2026 23:28:02,002  INFO ServiceLogger - Recalculating materialization 4 of 39: System.defaultOverrideForegroundColor[] finished, 25ms
24 мар. 2026 23:28:02,002  INFO ServiceLogger - Recalculating materialization 5 of 39: Time.number[Time.Month] started
24 мар. 2026 23:28:02,080  INFO ServiceLogger - Recalculating materialization 5 of 39: Time.number[Time.Month] finished, 78ms
24 мар. 2026 23:28:02,080  INFO ServiceLogger - Recalculating materialization 6 of 39: Time.name[Time.Month] started
24 мар. 2026 23:28:02,096  INFO ServiceLogger - Recalculating materialization 6 of 39: Time.name[Time.Month] finished, 16ms
24 мар. 2026 23:28:02,096  INFO ServiceLogger - Recalculating materialization 7 of 39: Time.number[Time.DOW] started
24 мар. 2026 23:28:02,129  INFO ServiceLogger - Recalculating materialization 7 of 39: Time.number[Time.DOW] finished, 33ms
24 мар. 2026 23:28:02,129  INFO ServiceLogger - Recalculating materialization 8 of 39: Time.numberM[Time.DOW] started
24 мар. 2026 23:28:02,160  INFO ServiceLogger - Recalculating materialization 8 of 39: Time.numberM[Time.DOW] finished, 31ms
24 мар. 2026 23:28:02,160  INFO ServiceLogger - Recalculating materialization 9 of 39: Time.name[Time.DOW] started
24 мар. 2026 23:28:02,177  INFO ServiceLogger - Recalculating materialization 9 of 39: Time.name[Time.DOW] finished, 17ms
24 мар. 2026 23:28:02,178  INFO ServiceLogger - Recalculating materialization 10 of 39: Schedule.ndoyFrom[Schedule.ScheduleDetail] started
24 мар. 2026 23:28:02,192  INFO ServiceLogger - Recalculating materialization 10 of 39: Schedule.ndoyFrom[Schedule.ScheduleDetail] finished, 14ms
24 мар. 2026 23:28:02,192  INFO ServiceLogger - Recalculating materialization 11 of 39: Schedule.ndoyTo[Schedule.ScheduleDetail] started
24 мар. 2026 23:28:02,207  INFO ServiceLogger - Recalculating materialization 11 of 39: Schedule.ndoyTo[Schedule.ScheduleDetail] finished, 15ms
24 мар. 2026 23:28:02,207  INFO ServiceLogger - Recalculating materialization 12 of 39: Schedule.ndowTo[Schedule.ScheduleDetail] started
24 мар. 2026 23:28:02,230  INFO ServiceLogger - Recalculating materialization 12 of 39: Schedule.ndowTo[Schedule.ScheduleDetail] finished, 23ms
24 мар. 2026 23:28:02,231  INFO ServiceLogger - Recalculating materialization 13 of 39: Schedule.ndowFrom[Schedule.ScheduleDetail] started
24 мар. 2026 23:28:02,252  INFO ServiceLogger - Recalculating materialization 13 of 39: Schedule.ndowFrom[Schedule.ScheduleDetail] finished, 21ms
24 мар. 2026 23:28:02,252  INFO ServiceLogger - Recalculating materialization 14 of 39: Reflection.level[Reflection.PropertyGroup,Reflection.PropertyGroup] started
24 мар. 2026 23:28:02,340  INFO ServiceLogger - Recalculating materialization 14 of 39: Reflection.level[Reflection.PropertyGroup,Reflection.PropertyGroup] finished, 88ms
24 мар. 2026 23:28:02,340  INFO ServiceLogger - Recalculating materialization 15 of 39: Reflection.level[Reflection.NavigatorElement,Reflection.NavigatorElement] started
24 мар. 2026 23:28:02,427  INFO ServiceLogger - Recalculating materialization 15 of 39: Reflection.level[Reflection.NavigatorElement,Reflection.NavigatorElement] finished, 87ms
24 мар. 2026 23:28:02,427  INFO ServiceLogger - Recalculating materialization 16 of 39: Reflection.form[STRING] started
24 мар. 2026 23:28:02,437  INFO ServiceLogger - Recalculating materialization 16 of 39: Reflection.form[STRING] finished, 10ms
24 мар. 2026 23:28:02,438  INFO ServiceLogger - Recalculating materialization 17 of 39: Reflection.canonicalNameWithPostfix[Reflection.ActionOrProperty] started
24 мар. 2026 23:28:02,522  INFO ServiceLogger - Recalculating materialization 17 of 39: Reflection.canonicalNameWithPostfix[Reflection.ActionOrProperty] finished, 84ms
24 мар. 2026 23:28:02,522  INFO ServiceLogger - Recalculating materialization 18 of 39: SystemEvents.countConnection[Authentication.CustomUser] started
24 мар. 2026 23:28:02,536  INFO ServiceLogger - Recalculating materialization 18 of 39: SystemEvents.countConnection[Authentication.CustomUser] finished, 14ms
24 мар. 2026 23:28:02,536  INFO ServiceLogger - Recalculating materialization 19 of 39: Geo.name[Geo.POI] started
24 мар. 2026 23:28:02,548  INFO ServiceLogger - Recalculating materialization 19 of 39: Geo.name[Geo.POI] finished, 12ms
24 мар. 2026 23:28:02,548  INFO ServiceLogger - Recalculating materialization 20 of 39: Geo.nameCountry[Geo.POI] started
24 мар. 2026 23:28:02,555  INFO ServiceLogger - Recalculating materialization 20 of 39: Geo.nameCountry[Geo.POI] finished, 7ms
24 мар. 2026 23:28:02,555  INFO ServiceLogger - Recalculating materialization 21 of 39: Geo.mainAddress[Geo.POI] started
24 мар. 2026 23:28:02,563  INFO ServiceLogger - Recalculating materialization 21 of 39: Geo.mainAddress[Geo.POI] finished, 8ms
24 мар. 2026 23:28:02,563  INFO ServiceLogger - Recalculating materialization 22 of 39: Icon.type[Icon.Icon] started
24 мар. 2026 23:28:02,580  INFO ServiceLogger - Recalculating materialization 22 of 39: Icon.type[Icon.Icon] finished, 17ms
24 мар. 2026 23:28:02,580  INFO ServiceLogger - Recalculating materialization 23 of 39: Geo.additionalAddress[Geo.POI] started
24 мар. 2026 23:28:02,587  INFO ServiceLogger - Recalculating materialization 23 of 39: Geo.additionalAddress[Geo.POI] finished, 7ms
24 мар. 2026 23:28:02,587  INFO ServiceLogger - Recalculating materialization 24 of 39: Icon.icon[STRING,STRING] started
24 мар. 2026 23:28:02,623  INFO ServiceLogger - Recalculating materialization 24 of 39: Icon.icon[STRING,STRING] finished, 36ms
24 мар. 2026 23:28:02,623  INFO ServiceLogger - Recalculating materialization 25 of 39: Icon.searchExplicit[Icon.Icon] started
24 мар. 2026 23:28:02,639  INFO ServiceLogger - Recalculating materialization 25 of 39: Icon.searchExplicit[Icon.Icon] finished, 16ms
24 мар. 2026 23:28:02,639  INFO ServiceLogger - Recalculating materialization 26 of 39: Icon.searchLabel[Icon.Icon] started
24 мар. 2026 23:28:02,679  INFO ServiceLogger - Recalculating materialization 26 of 39: Icon.searchLabel[Icon.Icon] finished, 40ms
24 мар. 2026 23:28:02,680  INFO ServiceLogger - Recalculating materialization 27 of 39: Icon.searchTerms[Icon.Icon] started
24 мар. 2026 23:28:02,735  INFO ServiceLogger - Recalculating materialization 27 of 39: Icon.searchTerms[Icon.Icon] finished, 55ms
24 мар. 2026 23:28:02,735  INFO ServiceLogger - Recalculating materialization 28 of 39: Icon.searchSynonyms[Icon.Icon] started
24 мар. 2026 23:28:03,216  INFO ServiceLogger - Recalculating materialization 28 of 39: Icon.searchSynonyms[Icon.Icon] finished, 481ms
24 мар. 2026 23:28:03,216  INFO ServiceLogger - Recalculating materialization 29 of 39: Icon.searchStyles[Icon.Icon] started
24 мар. 2026 23:28:03,230  INFO ServiceLogger - Recalculating materialization 29 of 39: Icon.searchStyles[Icon.Icon] finished, 14ms
24 мар. 2026 23:28:03,230  INFO ServiceLogger - Recalculating materialization 30 of 39: Icon.search[Icon.Icon] started
24 мар. 2026 23:28:03,927  INFO ServiceLogger - Recalculating materialization 30 of 39: Icon.search[Icon.Icon] finished, 697ms
24 мар. 2026 23:28:03,928  INFO ServiceLogger - Recalculating materialization 31 of 39: Security.has[Authentication.User,Security.UserRole] started
24 мар. 2026 23:28:03,947  INFO ServiceLogger - Recalculating materialization 31 of 39: Security.has[Authentication.User,Security.UserRole] finished, 19ms
24 мар. 2026 23:28:03,948  INFO ServiceLogger - Recalculating materialization 32 of 39: Security.rolesCount[Authentication.User] started
24 мар. 2026 23:28:03,959  INFO ServiceLogger - Recalculating materialization 32 of 39: Security.rolesCount[Authentication.User] finished, 11ms
24 мар. 2026 23:28:03,960  INFO ServiceLogger - Recalculating materialization 33 of 39: Security.nearestParentPermissionView[Security.UserRole,Reflection.PropertyGroup] started
24 мар. 2026 23:28:03,982  INFO ServiceLogger - Recalculating materialization 33 of 39: Security.nearestParentPermissionView[Security.UserRole,Reflection.PropertyGroup] finished, 22ms
24 мар. 2026 23:28:03,982  INFO ServiceLogger - Recalculating materialization 34 of 39: Security.nearestParentPermissionChange[Security.UserRole,Reflection.PropertyGroup] started
24 мар. 2026 23:28:04,006  INFO ServiceLogger - Recalculating materialization 34 of 39: Security.nearestParentPermissionChange[Security.UserRole,Reflection.PropertyGroup] finished, 24ms
24 мар. 2026 23:28:04,007  INFO ServiceLogger - Recalculating materialization 35 of 39: Security.nearestParentPermissionEditObjects[Security.UserRole,Reflection.PropertyGroup] started
24 мар. 2026 23:28:04,038  INFO ServiceLogger - Recalculating materialization 35 of 39: Security.nearestParentPermissionEditObjects[Security.UserRole,Reflection.PropertyGroup] finished, 31ms
24 мар. 2026 23:28:04,038  INFO ServiceLogger - Recalculating materialization 36 of 39: Security.nearestParentPermissionGroupChange[Security.UserRole,Reflection.PropertyGroup] started
24 мар. 2026 23:28:04,058  INFO ServiceLogger - Recalculating materialization 36 of 39: Security.nearestParentPermissionGroupChange[Security.UserRole,Reflection.PropertyGroup] finished, 20ms
24 мар. 2026 23:28:04,058  INFO ServiceLogger - Recalculating materialization 37 of 39: Security.nearestParentPermission[Security.UserRole,Reflection.NavigatorElement] started
24 мар. 2026 23:28:04,081  INFO ServiceLogger - Recalculating materialization 37 of 39: Security.nearestParentPermission[Security.UserRole,Reflection.NavigatorElement] finished, 23ms
24 мар. 2026 23:28:04,082  INFO ServiceLogger - Recalculating materialization 38 of 39: Chat.isDialog[Chat.Chat] started
24 мар. 2026 23:28:04,101  INFO ServiceLogger - Recalculating materialization 38 of 39: Chat.isDialog[Chat.Chat] finished, 19ms
24 мар. 2026 23:28:04,101  INFO ServiceLogger - Recalculating materialization 39 of 39: Profiler.id[Authentication.User] started
24 мар. 2026 23:28:04,116  INFO ServiceLogger - Recalculating materialization 39 of 39: Profiler.id[Authentication.User] finished, 15ms
